"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750612";"10.03.2022 22:37:26";"100,00";"700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:27";"-100,00";"600,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:29";"0";"600,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:29";"-100,00";"500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:31";"0";"500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:35";"-100,00";"400,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:37";"0";"400,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:37";"-100,00";"300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:39";"0";"300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:40";"-100,00";"200,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:42";"0";"200,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:42";"-100,00";"100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:44";"0";"100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:45";"-100,00";"0";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:37:47";"0";"0";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:02";"1.500,00";"1.500,00";"Remote-In";""
"11-0010";"750612";"10.03.2022 22:39:07";"-150,00";"1.350,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:09";"0";"1.350,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:10";"-150,00";"1.200,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:12";"0";"1.200,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:12";"-150,00";"1.050,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:14";"0";"1.050,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:15";"-150,00";"900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:17";"0";"900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:18";"-200,00";"700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:22";"1.600,00";"2.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:23";"-200,00";"2.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:25";"0";"2.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:25";"-200,00";"1.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:27";"0";"1.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:28";"-200,00";"1.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:30";"0";"1.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:30";"-200,00";"1.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:34";"1.600,00";"3.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:35";"-200,00";"2.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:44";"1.800,00";"4.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:45";"-200,00";"4.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:49";"400,00";"4.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:50";"-200,00";"4.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:55";"400,00";"5.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:56";"-200,00";"4.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:58";"0";"4.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:39:58";"-200,00";"4.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:00";"0";"4.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:01";"-200,00";"4.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:03";"0";"4.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:03";"-200,00";"4.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:05";"0";"4.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:06";"-200,00";"4.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:08";"0";"4.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:08";"-200,00";"3.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:10";"0";"3.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:11";"-200,00";"3.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:13";"0";"3.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:13";"-200,00";"3.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:15";"0";"3.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:16";"-200,00";"3.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:20";"200,00";"3.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:27";"-200,00";"3.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:27";"0";"3.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:31";"-200,00";"3.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:33";"0";"3.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:33";"-200,00";"2.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:38";"1.600,00";"4.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:39";"-200,00";"4.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:41";"0";"4.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:41";"-200,00";"4.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:43";"0";"4.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:43";"-200,00";"3.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:45";"0";"3.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:50";"-200,00";"3.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:52";"0";"3.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:53";"-200,00";"3.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:55";"0";"3.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:56";"-200,00";"3.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:58";"0";"3.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:40:58";"-200,00";"3.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:00";"0";"3.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:00";"-200,00";"2.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:02";"0";"2.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:03";"-200,00";"2.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:08";"1.200,00";"3.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:09";"-200,00";"3.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:14";"800,00";"4.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:15";"-200,00";"4.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:20";"200,00";"4.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:21";"-200,00";"4.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:23";"0";"4.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:23";"-200,00";"4.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:25";"0";"4.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:26";"-200,00";"3.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:28";"0";"3.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:28";"-200,00";"3.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:30";"0";"3.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:31";"-200,00";"3.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:36";"200,00";"3.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:36";"-200,00";"3.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:41";"1.600,00";"5.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:48";"-200,00";"4.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:50";"0";"4.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:50";"-200,00";"4.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:52";"0";"4.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:52";"-200,00";"4.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:54";"0";"4.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:55";"-200,00";"4.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:57";"0";"4.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:57";"-200,00";"4.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:41:59";"0";"4.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:00";"-200,00";"3.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:02";"0";"3.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:02";"-200,00";"3.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:04";"0";"3.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:04";"-200,00";"3.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:06";"0";"3.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:07";"-200,00";"3.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:09";"0";"3.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:09";"-200,00";"3.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:11";"0";"3.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:12";"-200,00";"2.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:14";"0";"2.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:14";"-200,00";"2.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:16";"0";"2.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:17";"-200,00";"2.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:19";"0";"2.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:19";"-200,00";"2.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:21";"0";"2.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:21";"-200,00";"2.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:23";"0";"2.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:24";"-200,00";"1.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:26";"0";"1.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:26";"-200,00";"1.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:31";"1.000,00";"2.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:31";"-200,00";"2.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:33";"0";"2.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:34";"-200,00";"2.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:36";"0";"2.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:36";"-200,00";"2.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:38";"0";"2.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:38";"-200,00";"1.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:40";"0";"1.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:41";"-200,00";"1.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:45";"800,00";"2.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:46";"-200,00";"2.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:51";"200,00";"2.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:51";"-200,00";"2.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:53";"0";"2.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:54";"-200,00";"2.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:56";"0";"2.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:57";"-200,00";"1.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:42:59";"0";"1.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:00";"-200,00";"1.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:02";"0";"1.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:02";"-200,00";"1.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:06";"400,00";"1.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:07";"-200,00";"1.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:09";"0";"1.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:09";"-200,00";"1.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:11";"0";"1.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:12";"-200,00";"1.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:14";"0";"1.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:14";"-200,00";"1.100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:16";"0";"1.100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:17";"-200,00";"900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:19";"0";"900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:19";"-200,00";"700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:21";"0";"700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:21";"-200,00";"500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:23";"0";"500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:24";"-200,00";"300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:26";"0";"300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:27";"-200,00";"100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:31";"200,00";"300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:32";"-200,00";"100,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:34";"0";"100,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:36";"-100,00";"0";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:43:38";"0";"0";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:18";"2.000,00";"2.000,00";"Remote-In";""
"11-0010";"750612";"10.03.2022 22:48:26";"-100,00";"1.900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:28";"0";"1.900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:29";"-100,00";"1.800,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:31";"0";"1.800,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:31";"-100,00";"1.700,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:33";"0";"1.700,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:34";"-100,00";"1.600,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:36";"0";"1.600,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:36";"-100,00";"1.500,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:38";"0";"1.500,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:40";"-150,00";"1.350,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:42";"0";"1.350,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:42";"-150,00";"1.200,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:44";"0";"1.200,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:45";"-150,00";"1.050,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:47";"0";"1.050,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:47";"-150,00";"900,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:49";"0";"900,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:50";"-150,00";"750,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:52";"0";"750,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:53";"-150,00";"600,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:55";"0";"600,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:56";"-200,00";"400,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:58";"0";"400,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:48:59";"-200,00";"200,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:49:01";"0";"200,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:49:01";"-200,00";"0";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 22:49:03";"0";"0";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:10";"25.050,00";"25.050,00";"Remote-In";""
"11-0010";"750612";"10.03.2022 23:00:14";"-250,00";"24.800,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:16";"0";"24.800,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:17";"-250,00";"24.550,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:19";"0";"24.550,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:20";"-250,00";"24.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:22";"0";"24.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:23";"-250,00";"24.050,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:25";"0";"24.050,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:25";"-250,00";"23.800,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:27";"0";"23.800,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:28";"-250,00";"23.550,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:30";"0";"23.550,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:30";"-250,00";"23.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:32";"0";"23.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:32";"-250,00";"23.050,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:35";"0";"23.050,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:35";"-250,00";"22.800,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:39";"250,00";"23.050,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:40";"-250,00";"22.800,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:42";"0";"22.800,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:44";"-250,00";"22.550,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:46";"0";"22.550,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:47";"-250,00";"22.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:51";"2.000,00";"24.300,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:52";"-250,00";"24.050,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:54";"0";"24.050,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:54";"-250,00";"23.800,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:56";"0";"23.800,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:57";"-250,00";"23.550,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:59";"0";"23.550,00";"Game-End";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:00:59";"-250,00";"23.300,00";"Game-Start";"Game: MAGIC 81 LINES"
"11-0010";"750612";"10.03.2022 23:01:01";"0";"23.300,00";"Game-End";"Game: MAGIC 81 LINES"
